bin,brand,sub_brand,type,sub_type,bank,country,country_code,latitude,longitude,url
374194,AMERICAN EXPRESS,,CREDIT,,AMERICAN EXPRESS,Belgium,BE,50.8333,4,https://binlists.com/374194
374195,AMERICAN EXPRESS,,CREDIT,,CITIBANK,Belgium,BE,50.8333,4,https://binlists.com/374195
374196,AMERICAN EXPRESS,,CREDIT,,AMERICAN EXPRESS,Belgium,BE,50.8333,4,https://binlists.com/374196
374197,AMERICAN EXPRESS,,CREDIT,CORPORATE,AMERICAN EXPRESS,Belgium,BE,50.8333,4,https://binlists.com/374197
374198,AMERICAN EXPRESS,,CREDIT,,ING,Belgium,BE,50.8333,4,https://binlists.com/374198
374199,AMERICAN EXPRESS,,CREDIT,,AMERICAN EXPRESS,Belgium,BE,50.8333,4,https://binlists.com/374199
375984,AMERICAN EXPRESS,,CREDIT,GREEN,BNP PARISBAS FORTIS,Belgium,BE,50.8333,4,https://binlists.com/375984
375987,AMERICAN EXPRESS,,CREDIT,GOLD,BNP PARISBAS FORTIS,Belgium,BE,50.8333,4,https://binlists.com/375987
400889,VISA,,,,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/400889
402540,VISA,,,,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/402540
402797,VISA,,DEBIT,ELECTRON,MONABANQ,Belgium,BE,50.8333,4,https://binlists.com/402797
408300,VISA,,CREDIT,PREMIER,RECORD BANQUE / RECORD BANK,Belgium,BE,50.8333,4,https://binlists.com/408300
408490,VISA,,CREDIT,CLASSIC,,Belgium,BE,50.8333,4,https://binlists.com/408490
408491,VISA,,CREDIT,BUSINESS,,Belgium,BE,50.8333,4,https://binlists.com/408491
413778,VISA,,,,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/413778
417454,VISA,,,,BANK CARD COMPANY,Belgium,BE,50.8333,4,https://binlists.com/417454
417455,VISA,,CREDIT,CLASSIC,,Belgium,BE,50.8333,4,https://binlists.com/417455
417456,VISA,,,,,Belgium,BE,50.8333,4,https://binlists.com/417456
417457,VISA,,CREDIT,PREMIER,,Belgium,BE,50.8333,4,https://binlists.com/417457
422246,VISA,,CREDIT,CLASSIC,"FIMASER, S.A.",Belgium,BE,50.8333,4,https://binlists.com/422246
422247,VISA,,CREDIT,CLASSIC,"FIMASER, S.A.",Belgium,BE,50.8333,4,https://binlists.com/422247
422248,VISA,,CREDIT,PREMIER,"FIMASER, S.A.",Belgium,BE,50.8333,4,https://binlists.com/422248
423608,VISA,,CREDIT,CLASSIC,ING BELGIUM SA/NV,Belgium,BE,50.8333,4,https://binlists.com/423608
423686,VISA,,CREDIT,PREMIER,ING BELGIUM SA/NV,Belgium,BE,50.8333,4,https://binlists.com/423686
425728,VISA,,CREDIT,CORPORATE T&E,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/425728
428158,VISA,,CREDIT,CLASSIC,,Belgium,BE,50.8333,4,https://binlists.com/428158
429308,VISA,,CREDIT,CLASSIC,CITIBANK,Belgium,BE,50.8333,4,https://binlists.com/429308
429551,VISA,,CREDIT,BUSINESS,BANK CARD COMPANY,Belgium,BE,50.8333,4,https://binlists.com/429551
434936,VISA,,CREDIT,CLASSIC,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/434936
439078,VISA,,CREDIT,CLASSIC,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/439078
439079,VISA,,CREDIT,BUSINESS,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/439079
440603,VISA,,,,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/440603
445470,VISA,,CREDIT,CLASSIC,,Belgium,BE,50.8333,4,https://binlists.com/445470
445471,VISA,,,,,Belgium,BE,50.8333,4,https://binlists.com/445471
445472,VISA,,CREDIT,PREMIER,,Belgium,BE,50.8333,4,https://binlists.com/445472
445473,VISA,,CREDIT,BUSINESS,,Belgium,BE,50.8333,4,https://binlists.com/445473
445474,VISA,,CREDIT,CLASSIC,,Belgium,BE,50.8333,4,https://binlists.com/445474
445475,VISA,,,,,Belgium,BE,50.8333,4,https://binlists.com/445475
445476,VISA,,CREDIT,PREMIER,,Belgium,BE,50.8333,4,https://binlists.com/445476
445477,VISA,,CREDIT,CLASSIC,,Belgium,BE,50.8333,4,https://binlists.com/445477
445478,VISA,,CREDIT,BUSINESS,,Belgium,BE,50.8333,4,https://binlists.com/445478
445479,VISA,,CREDIT,CLASSIC,KEYTRADE BANK,Belgium,BE,50.8333,4,https://binlists.com/445479
445480,VISA,,CREDIT,PREMIER,KEYTRADE BANK,Belgium,BE,50.8333,4,https://binlists.com/445480
445481,VISA,,CREDIT,CLASSIC,,Belgium,BE,50.8333,4,https://binlists.com/445481
445482,VISA,,CREDIT,PREMIER,,Belgium,BE,50.8333,4,https://binlists.com/445482
448418,VISA,,CREDIT,PURCHASING,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/448418
448495,VISA,,CREDIT,PURCHASING,"BCC CORPORATE, N.V.",Belgium,BE,50.8333,4,https://binlists.com/448495
448496,VISA,,,PURCHASING,BANK CARD COMPANY,Belgium,BE,50.8333,4,https://binlists.com/448496
448497,VISA,,,PURCHASING,BANK CARD COMPANY,Belgium,BE,50.8333,4,https://binlists.com/448497
450620,VISA,,CREDIT,CLASSIC,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/450620
450663,VISA,,CREDIT,CLASSIC,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/450663
454402,VISA,,CREDIT,CLASSIC,EUROPABANK,Belgium,BE,50.8333,4,https://binlists.com/454402
454403,VISA,,,,EUROPABANK,Belgium,BE,50.8333,4,https://binlists.com/454403
454441,VISA,,,,EUROPABANK,Belgium,BE,50.8333,4,https://binlists.com/454441
454442,VISA,,,,EUROPABANK,Belgium,BE,50.8333,4,https://binlists.com/454442
455218,VISA,,CREDIT,PREMIER,BANCO BILBAO VIZCAYA ARGENTARIA S.A. (BBVA),Belgium,BE,50.8333,4,https://binlists.com/455218
455752,VISA,,CREDIT,BUSINESS,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/455752
456397,VISA,,CREDIT,CLASSIC,CITIBANK,Belgium,BE,50.8333,4,https://binlists.com/456397
456452,VISA,,,,CITIBANK,Belgium,BE,50.8333,4,https://binlists.com/456452
456873,VISA,,CREDIT,CLASSIC,CITIBANK,Belgium,BE,50.8333,4,https://binlists.com/456873
457983,VISA,,,,EUFISERV,Belgium,BE,50.8333,4,https://binlists.com/457983
472315,VISA,,DEBIT,TRAVEL MONEY,,Belgium,BE,50.8333,4,https://binlists.com/472315
472321,VISA,,DEBIT,TRAVEL MONEY,,Belgium,BE,50.8333,4,https://binlists.com/472321
474810,VISA,,DEBIT,BUSINESS,KBC BANK N.V.,Belgium,BE,50.8333,4,https://binlists.com/474810
474811,VISA,,DEBIT,BUSINESS,KBC BANK N.V.,Belgium,BE,50.8333,4,https://binlists.com/474811
485778,VISA,,CREDIT,CORPORATE T&E,VISA BELGIUM,Belgium,BE,50.8333,4,https://binlists.com/485778
487600,VISA,,DEBIT,GSA CARD,,Belgium,BE,50.8333,4,https://binlists.com/487600
487602,VISA,,,,,Belgium,BE,50.8333,4,https://binlists.com/487602
487603,VISA,,,,,Belgium,BE,50.8333,4,https://binlists.com/487603
