bin,brand,sub_brand,type,sub_type,bank,country,country_code,latitude,longitude,url
439248,VISA,,CREDIT,,CHINA MERCHANTS BANK,China,CN,35,105,https://binlists.com/439248
439249,VISA,,CREDIT,,CHINA MERCHANTS BANK,China,CN,35,105,https://binlists.com/439249
439260,VISA,,CREDIT,CLASSIC,CHINA MERCHANTS BANK,China,CN,35,105,https://binlists.com/439260
439262,VISA,,CREDIT,PREMIER,CHINA MERCHANTS BANK,China,CN,35,105,https://binlists.com/439262
440489,VISA,,DEBIT,CLASSIC,"SHENZHEN DEVELOPMENT BANK, LTD.",China,CN,35,105,https://binlists.com/440489
442307,VISA,,,,"UNITED CHINESE BANK, LTD.",China,CN,35,105,https://binlists.com/442307
442342,VISA,,,,"HONGKONG AND SHANGHAI BANKING CORP., LTD.",China,CN,35,105,https://binlists.com/442342
442365,VISA,,,,BANK OF CHINA,China,CN,35,105,https://binlists.com/442365
442729,VISA,,DEBIT,PREMIER,CHINA CITIC BANK,China,CN,35,105,https://binlists.com/442729
442730,VISA,,DEBIT,PLATINUM,CHINA CITIC BANK,China,CN,35,105,https://binlists.com/442730
443269,VISA,,,,"ABN AMRO BANK, N.V.",China,CN,35,105,https://binlists.com/443269
445055,VISA,,,,,China,CN,35,105,https://binlists.com/445055
447699,VISA,,,,"STANDARD CHARTERED BANK (HONG KONG), LTD.",China,CN,35,105,https://binlists.com/447699
448395,VISA,,DEBIT,ELECTRON,,China,CN,35,105,https://binlists.com/448395
450769,VISA,,,,STANDARD CHARTERED BANK,China,CN,35,105,https://binlists.com/450769
451289,VISA,,CREDIT,PREMIER,"INDUSTRIAL BANK CO., LTD.",China,CN,35,105,https://binlists.com/451289
451290,VISA,,CREDIT,CLASSIC,"INDUSTRIAL BANK CO., LTD.",China,CN,35,105,https://binlists.com/451290
451291,VISA,,CREDIT,CLASSIC,"BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/451291
451292,VISA,,CREDIT,PREMIER,"BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/451292
451293,VISA,,CREDIT,CORPORATE T&E,"BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/451293
451294,VISA,,CREDIT,CORPORATE T,"BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/451294
451461,VISA,,CREDIT,PLATINUM,,China,CN,35,105,https://binlists.com/451461
451484,VISA,,,,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/451484
451811,VISA,,CREDIT,GOLD PREMIUM,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,China,CN,35,105,https://binlists.com/451811
451828,VISA,,,,"DBS BANK (HONG KONG), LTD.",China,CN,35,105,https://binlists.com/451828
451838,VISA,,,,CHINA CITIC BANK,China,CN,35,105,https://binlists.com/451838
451857,VISA,,DEBIT,CLASSIC,CHINA CONSTRUCTION BANK CORPORATION,China,CN,35,105,https://binlists.com/451857
452371,VISA,,,,"SHANGHAI COMMERCIAL BANK, LTD.",China,CN,35,105,https://binlists.com/452371
452372,VISA,,,,"SHANGHAI COMMERCIAL BANK, LTD.",China,CN,35,105,https://binlists.com/452372
452373,VISA,,,,"SHANGHAI COMMERCIAL BANK, LTD.",China,CN,35,105,https://binlists.com/452373
452374,VISA,,,,"SHANGHAI COMMERCIAL BANK, LTD.",China,CN,35,105,https://binlists.com/452374
452375,VISA,,,,"SHANGHAI COMMERCIAL BANK, LTD.",China,CN,35,105,https://binlists.com/452375
452376,VISA,,,,"SHANGHAI COMMERCIAL BANK, LTD.",China,CN,35,105,https://binlists.com/452376
452377,VISA,,,,"SHANGHAI COMMERCIAL BANK, LTD.",China,CN,35,105,https://binlists.com/452377
453237,VISA,,,,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/453237
453242,VISA,,DEBIT,CLASSIC,CHINA CONSTRUCTION BANK,China,CN,35,105,https://binlists.com/453242
454620,VISA,,,,HONG KONG TELECOM,China,CN,35,105,https://binlists.com/454620
455235,VISA,,,,"BOC CREDIT CARD (INTERNATIONAL), LTD.",China,CN,35,105,https://binlists.com/455235
455377,VISA,,,,"HONGKONG AND SHANGHAI BANKING CORP., LTD.",China,CN,35,105,https://binlists.com/455377
455378,VISA,,,,"HONGKONG AND SHANGHAI BANKING CORP., LTD.",China,CN,35,105,https://binlists.com/455378
455797,VISA,,,,"HONGKONG AND SHANGHAI BANKING CORP., LTD.",China,CN,35,105,https://binlists.com/455797
456351,VISA,,DEBIT,CLASSIC,,China,CN,35,105,https://binlists.com/456351
456418,VISA,,CREDIT,CLASSIC,SHANGHAI PUDONG DEVELOPMENT BANK,China,CN,35,105,https://binlists.com/456418
456458,VISA,,,,STANDARD CHARTERED BANK,China,CN,35,105,https://binlists.com/456458
458060,VISA,,DEBIT,CLASSIC,INDUSTRIAL & COMMERCIAL BANK OF CHINA,China,CN,35,105,https://binlists.com/458060
458061,VISA,,CREDIT,CLASSIC,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,China,CN,35,105,https://binlists.com/458061
458062,VISA,,CREDIT,CLASSIC,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,China,CN,35,105,https://binlists.com/458062
458063,VISA,,CREDIT,CLASSIC,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,China,CN,35,105,https://binlists.com/458063
458064,VISA,,CREDIT,CLASSIC,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,China,CN,35,105,https://binlists.com/458064
458065,VISA,,CREDIT,CLASSIC,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,China,CN,35,105,https://binlists.com/458065
458066,VISA,,CREDIT,CLASSIC,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,China,CN,35,105,https://binlists.com/458066
458067,VISA,,CREDIT,CLASSIC,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,China,CN,35,105,https://binlists.com/458067
458068,VISA,,CREDIT,CLASSIC,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,China,CN,35,105,https://binlists.com/458068
458069,VISA,,CREDIT,CLASSIC,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,China,CN,35,105,https://binlists.com/458069
458070,VISA,,,,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/458070
458071,VISA,,DEBIT,BUSINESS,INDUSTRIAL & COMMERCIAL BANK OF CHINA,China,CN,35,105,https://binlists.com/458071
458123,VISA,,CREDIT,CLASSIC,BANK OF COMMUNICATIONS,China,CN,35,105,https://binlists.com/458123
458124,VISA,,CREDIT,PREMIER,BANK OF COMMUNICATIONS,China,CN,35,105,https://binlists.com/458124
458441,VISA,,CREDIT,PLATINUM,,China,CN,35,105,https://binlists.com/458441
458755,VISA,,DEBIT,CLASSIC,CHINA CONSTRUCTION BANK CORPORATION,China,CN,35,105,https://binlists.com/458755
460192,VISA,,,,BANK OF COMMUNICATIONS,China,CN,35,105,https://binlists.com/460192
460193,VISA,,,,BANK OF COMMUNICATIONS,China,CN,35,105,https://binlists.com/460193
460194,VISA,,,,BANK OF COMMUNICATIONS,China,CN,35,105,https://binlists.com/460194
460195,VISA,,,,BANK OF COMMUNICATIONS,China,CN,35,105,https://binlists.com/460195
461212,VISA,,DEBIT,,,China,CN,35,105,https://binlists.com/461212
461213,VISA,,DEBIT,ELECTRON,CHINA CONSTRUCTION BANK,China,CN,35,105,https://binlists.com/461213
461982,VISA,,CREDIT,CLASSIC,"INDUSTRIAL BANK CO., LTD.",China,CN,35,105,https://binlists.com/461982
462427,VISA,,,,,China,CN,35,105,https://binlists.com/462427
462921,VISA,,,,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/462921
462922,VISA,,,,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/462922
463201,VISA,,,,,China,CN,35,105,https://binlists.com/463201
463230,VISA,,,,,China,CN,35,105,https://binlists.com/463230
463231,VISA,,,,,China,CN,35,105,https://binlists.com/463231
463232,VISA,,,,,China,CN,35,105,https://binlists.com/463232
463758,VISA,,CREDIT,PLATINUM,AGRICULTURAL BANK OF CHINA,China,CN,35,105,https://binlists.com/463758
464580,VISA,,CREDIT,INFINITE,"CHINA MINSHENG BANKING CORP., LTD.",China,CN,35,105,https://binlists.com/464580
465281,VISA,,,,CITIBANK INTERNATIONAL,China,CN,35,105,https://binlists.com/465281
466245,VISA,,,,,China,CN,35,105,https://binlists.com/466245
466248,VISA,,,,,China,CN,35,105,https://binlists.com/466248
467192,VISA,,CREDIT,PREMIER,"SHENZHEN DEVELOPMENT BANK, LTD.",China,CN,35,105,https://binlists.com/467192
467193,VISA,,CREDIT,CLASSIC,"SHENZHEN DEVELOPMENT BANK, LTD.",China,CN,35,105,https://binlists.com/467193
468203,VISA,,DEBIT,PREMIER,CHINA MERCHANTS BANK,China,CN,35,105,https://binlists.com/468203
468224,VISA,,DEBIT,CLASSIC,CHINA CONSTRUCTION BANK,China,CN,35,105,https://binlists.com/468224
469380,VISA,,CREDIT,PREMIER,,China,CN,35,105,https://binlists.com/469380
469394,VISA,,CREDIT,PREMIER,,China,CN,35,105,https://binlists.com/469394
469540,VISA,,DEBIT,ELECTRON,BANK OF SHANGHAI,China,CN,35,105,https://binlists.com/469540
469556,VISA,,,,STANDARD CHARTERED BANK,China,CN,35,105,https://binlists.com/469556
469557,VISA,,,,STANDARD CHARTERED BANK,China,CN,35,105,https://binlists.com/469557
470579,VISA,,CREDIT,PREMIER,"CHINA MINSHENG BANKING CORP., LTD.",China,CN,35,105,https://binlists.com/470579
470580,VISA,,,,,China,CN,35,105,https://binlists.com/470580
470581,VISA,,,,,China,CN,35,105,https://binlists.com/470581
470582,VISA,,,,,China,CN,35,105,https://binlists.com/470582
470583,VISA,,,,,China,CN,35,105,https://binlists.com/470583
470646,VISA,,CREDIT,CORPORATE T&E,,China,CN,35,105,https://binlists.com/470646
470916,VISA,,,,,China,CN,35,105,https://binlists.com/470916
472067,VISA,,DEBIT,PREMIER,"CHINA MINSHENG BANKING CORP., LTD.",China,CN,35,105,https://binlists.com/472067
472068,VISA,,DEBIT,PLATINUM,"CHINA MINSHENG BANKING CORP., LTD.",China,CN,35,105,https://binlists.com/472068
472141,VISA,,,,BANK OF COMMUNICATIONS,China,CN,35,105,https://binlists.com/472141
473252,VISA,,,,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/473252
473334,VISA,,,,,China,CN,35,105,https://binlists.com/473334
474120,VISA,,DEBIT,PREPAID,"INTERPAYMENT SERVICES, LTD.",China,CN,35,105,https://binlists.com/474120
474287,VISA,,CREDIT,GOLD,HANKOU BANK CO. LTD,China,CN,35,105,https://binlists.com/474287
474288,VISA,,CREDIT,PLATINUM,HANKOU BANK CO. LTD,China,CN,35,105,https://binlists.com/474288
478060,VISA,,,,,China,CN,35,105,https://binlists.com/478060
479121,VISA,,,,FORTIS BANK ASIA HK,China,CN,35,105,https://binlists.com/479121
479228,VISA,,CREDIT,PURCHASING,CHINA MERCHANTS BANK,China,CN,35,105,https://binlists.com/479228
479229,VISA,,CREDIT,CORPORATE T&E,CHINA MERCHANTS BANK,China,CN,35,105,https://binlists.com/479229
481699,VISA,,CREDIT,PLATINUM,CHINA EVERBRIGHT BANK,China,CN,35,105,https://binlists.com/481699
483536,VISA,,CREDIT,PREMIER,"SHENZHEN DEVELOPMENT BANK, LTD.",China,CN,35,105,https://binlists.com/483536
483591,VISA,,CREDIT,PLATINUM,CHINA CONSTRUCTION BANK CORPORATION,China,CN,35,105,https://binlists.com/483591
486402,VISA,,CREDIT,CORPORATE T&E,"HONGKONG AND SHANGHAI BANKING CORP., LTD.",China,CN,35,105,https://binlists.com/486402
486466,VISA,,CREDIT,CORPORATE T&E,BANK OF SHANGHAI,China,CN,35,105,https://binlists.com/486466
486493,VISA,,CREDIT,BUSINESS,"INDUSTRIAL BANK CO., LTD.",China,CN,35,105,https://binlists.com/486493
486494,VISA,,CREDIT,BUSINESS,"INDUSTRIAL BANK CO., LTD.",China,CN,35,105,https://binlists.com/486494
486497,VISA,,CREDIT,CORPORATE T&E,CHINA EVERBRIGHT BANK,China,CN,35,105,https://binlists.com/486497
486861,VISA,,CREDIT,PLATINUM,"INDUSTRIAL BANK CO., LTD.",China,CN,35,105,https://binlists.com/486861
487011,VISA,,,,,China,CN,35,105,https://binlists.com/487011
487012,VISA,,,,,China,CN,35,105,https://binlists.com/487012
487013,VISA,,CREDIT,INFINITE,"CHINA GUANGFA BANK CO., LTD.",China,CN,35,105,https://binlists.com/487013
488888,VISA,,DEBIT,CLASSIC,"CHINA MINSHENG BANKING CORP., LTD.",China,CN,35,105,https://binlists.com/488888
488981,VISA,,CREDIT,PLATINUM,,China,CN,35,105,https://binlists.com/488981
489592,VISA,,CREDIT,PLATINUM,CHINA CONSTRUCTION BANK CORPORATION,China,CN,35,105,https://binlists.com/489592
489734,VISA,,CREDIT,CLASSIC,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/489734
489735,VISA,,CREDIT,PREMIER,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/489735
489736,VISA,,CREDIT,BUSINESS,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA, LTD.",China,CN,35,105,https://binlists.com/489736
490902,VISA,,,,CITIBANK INTERNATIONAL,China,CN,35,105,https://binlists.com/490902
491020,VISA,,DEBIT,CLASSIC,AGRICULTURAL BANK OF CHINA,China,CN,35,105,https://binlists.com/491020
491021,VISA,,DEBIT,CLASSIC,AGRICULTURAL BANK OF CHINA,China,CN,35,105,https://binlists.com/491021
491022,VISA,,DEBIT,CLASSIC,AGRICULTURAL BANK OF CHINA,China,CN,35,105,https://binlists.com/491022
491023,VISA,,DEBIT,CLASSIC,AGRICULTURAL BANK OF CHINA,China,CN,35,105,https://binlists.com/491023
491024,VISA,,DEBIT,CLASSIC,AGRICULTURAL BANK OF CHINA,China,CN,35,105,https://binlists.com/491024
491025,VISA,,DEBIT,CLASSIC,AGRICULTURAL BANK OF CHINA,China,CN,35,105,https://binlists.com/491025
491026,VISA,,DEBIT,CLASSIC,AGRICULTURAL BANK OF CHINA,China,CN,35,105,https://binlists.com/491026
491027,VISA,,DEBIT,CLASSIC,AGRICULTURAL BANK OF CHINA,China,CN,35,105,https://binlists.com/491027
491028,VISA,,DEBIT,CLASSIC,AGRICULTURAL BANK OF CHINA,China,CN,35,105,https://binlists.com/491028
491029,VISA,,DEBIT,CLASSIC,AGRICULTURAL BANK OF CHINA,China,CN,35,105,https://binlists.com/491029
491031,VISA,,DEBIT,GOLD PREMIUM,CHINA CONSTRUCTION BANK,China,CN,35,105,https://binlists.com/491031
491032,VISA,,CREDIT,GOLD PREMIUM,GUANGDONG DEVELOPMENT BANK,China,CN,35,105,https://binlists.com/491032
491033,VISA,,CREDIT,PREMIER,"CHINA GUANGFA BANK CO., LTD.",China,CN,35,105,https://binlists.com/491033
491034,VISA,,DEBIT,PREMIER,"CHINA GUANGFA BANK CO., LTD.",China,CN,35,105,https://binlists.com/491034
491035,VISA,,DEBIT,GOLD PREMIUM,GUANGDONG DEVELOPMENT BANK,China,CN,35,105,https://binlists.com/491035
491036,VISA,,DEBIT,CLASSIC,"CHINA GUANGFA BANK CO., LTD.",China,CN,35,105,https://binlists.com/491036
491037,VISA,,DEBIT,CLASSIC,GUANGDONG DEVELOPMENT BANK,China,CN,35,105,https://binlists.com/491037
491038,VISA,,CREDIT,CLASSIC,GUANGDONG DEVELOPMENT BANK,China,CN,35,105,https://binlists.com/491038
491041,VISA,,DEBIT,CLASSIC,BANK OF COMMUNICATIONS,China,CN,35,105,https://binlists.com/491041
491042,VISA,,DEBIT,CLASSIC,BANK OF COMMUNICATIONS,China,CN,35,105,https://binlists.com/491042
491043,VISA,,DEBIT,CLASSIC,BANK OF COMMUNICATIONS,China,CN,35,105,https://binlists.com/491043
491044,VISA,,DEBIT,CLASSIC,BANK OF COMMUNICATIONS,China,CN,35,105,https://binlists.com/491044
