bin,brand,sub_brand,type,sub_type,bank,country,country_code,latitude,longitude,url
414908,VISA,,DEBIT,CLASSIC,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/414908
414909,VISA,,DEBIT,CLASSIC,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/414909
414910,VISA,,CREDIT,PREMIER,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/414910
414911,VISA,,DEBIT,GOLD PREMIUM,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/414911
414912,VISA,,DEBIT,GOLD PREMIUM,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/414912
414913,VISA,,DEBIT,GOLD PREMIUM,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/414913
414914,VISA,,DEBIT,GOLD PREMIUM,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/414914
414915,VISA,,DEBIT,GOLD PREMIUM,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/414915
414916,VISA,,DEBIT,GOLD PREMIUM,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/414916
415258,VISA,,DEBIT,CLASSIC,COMMERZBANK AG,Germany,DE,51,9,https://binlists.com/415258
415299,VISA,,CREDIT,CLASSIC,HANSEATIC BANK GMBH AND CO KG,Germany,DE,51,9,https://binlists.com/415299
415413,VISA,,CREDIT,GOLD PREMIUM,BARCLAYS BANK PLC,Germany,DE,51,9,https://binlists.com/415413
415423,VISA,,CREDIT,PLATINUM,BARCLAYS BANK PLC,Germany,DE,51,9,https://binlists.com/415423
415472,VISA,,CREDIT,PREMIER,DZ BANK AG,Germany,DE,51,9,https://binlists.com/415472
415476,VISA,,CREDIT,CLASSIC,DRESDNER BANK AG,Germany,DE,51,9,https://binlists.com/415476
415477,VISA,,,,DRESDNER BANK AG,Germany,DE,51,9,https://binlists.com/415477
415932,VISA,,DEBIT,CLASSIC,CORTAL CONSORS,Germany,DE,51,9,https://binlists.com/415932
415974,VISA,,CREDIT,PREMIER,DEUTSCHE APOTHEKER- UND AERZTEBANK EG,Germany,DE,51,9,https://binlists.com/415974
416090,VISA,,CREDIT,BUSINESS,DEUTSCHE BANK AG,Germany,DE,51,9,https://binlists.com/416090
416091,VISA,,CREDIT,BUSINESS,DEUTSCHE BANK AG,Germany,DE,51,9,https://binlists.com/416091
416092,VISA,,CREDIT,BUSINESS,DEUTSCHE BANK AG,Germany,DE,51,9,https://binlists.com/416092
416093,VISA,,,,DEUTSCHE BANK AG,Germany,DE,51,9,https://binlists.com/416093
416666,VISA,,,,,Germany,DE,51,9,https://binlists.com/416666
416836,VISA,,CREDIT,CLASSIC,CITIBANK PRIVATKUNDEN AG AND CO KGAA,Germany,DE,51,9,https://binlists.com/416836
417342,VISA,,CREDIT,CLASSIC,,Germany,DE,51,9,https://binlists.com/417342
417639,VISA,,CREDIT,CLASSIC,SANTANDER CONSUMER BANK AG,Germany,DE,51,9,https://binlists.com/417639
417640,VISA,,CREDIT,CLASSIC,ROYAL BANK OF SCOTLAND,Germany,DE,51,9,https://binlists.com/417640
417721,VISA,,CREDIT,PREMIER,COMMERZBANK AG,Germany,DE,51,9,https://binlists.com/417721
418818,VISA,,DEBIT,CLASSIC,DEUTSCHER SPARKASSEN UND GIROVERBAND,Germany,DE,51,9,https://binlists.com/418818
419388,VISA,,CREDIT,CLASSIC,BAYERISCHE LANDESBANK GIROZENTRALE,Germany,DE,51,9,https://binlists.com/419388
419940,VISA,,,,,Germany,DE,51,9,https://binlists.com/419940
420034,VISA,,DEBIT,CORPORATE T&E,,Germany,DE,51,9,https://binlists.com/420034
420035,VISA,,,,,Germany,DE,51,9,https://binlists.com/420035
420567,VISA,,CREDIT,PREMIER,VOLKSWAGEN BANK GMBH,Germany,DE,51,9,https://binlists.com/420567
421124,VISA,,DEBIT,ELECTRON,BANK 1 SAAR EG,Germany,DE,51,9,https://binlists.com/421124
421307,VISA,,DEBIT,CLASSIC,LANDESBANK BERLIN AG,Germany,DE,51,9,https://binlists.com/421307
421624,VISA,,DEBIT,CLASSIC,WIRECARD BANK AG,Germany,DE,51,9,https://binlists.com/421624
421632,VISA,,DEBIT,CLASSIC,DEUTSCHE BANK PRIVAT- UND GESCHAEFTSKUNDEN AG,Germany,DE,51,9,https://binlists.com/421632
421663,VISA,,DEBIT,CLASSIC,LANDESBANK BERLIN AG,Germany,DE,51,9,https://binlists.com/421663
422124,VISA,,CREDIT,CLASSIC,COMMERZBANK AG,Germany,DE,51,9,https://binlists.com/422124
422173,VISA,,CREDIT,CLASSIC,DZ BANK AG,Germany,DE,51,9,https://binlists.com/422173
422174,VISA,,CREDIT,PREMIER,DZ BANK AG,Germany,DE,51,9,https://binlists.com/422174
422175,VISA,,,,,Germany,DE,51,9,https://binlists.com/422175
422176,VISA,,,,,Germany,DE,51,9,https://binlists.com/422176
422219,VISA,,CREDIT,PREMIER,DEUTSCHE BANK PRIVAT- UND GESCHAEFTSKUNDEN AG,Germany,DE,51,9,https://binlists.com/422219
422884,VISA,,CREDIT,CLASSIC,DZ BANK AG,Germany,DE,51,9,https://binlists.com/422884
422885,VISA,,CREDIT,PREMIER,DZ BANK AG,Germany,DE,51,9,https://binlists.com/422885
423127,VISA,,CREDIT,BUSINESS,BANK 1 SAAR EG,Germany,DE,51,9,https://binlists.com/423127
423272,VISA,,CREDIT,BUSINESS,LANDESBANK SAAR,Germany,DE,51,9,https://binlists.com/423272
423886,VISA,,CREDIT,CLASSIC,DZ BANK AG,Germany,DE,51,9,https://binlists.com/423886
424122,VISA,,,,DEUTSCHE POSTBANK AG,Germany,DE,51,9,https://binlists.com/424122
424200,VISA,,DEBIT,CLASSIC,LANDESBANK BADEN-WUERTTEMBERG,Germany,DE,51,9,https://binlists.com/424200
424201,VISA,,CREDIT,PREMIER,LANDESBANK BADEN-WUERTTEMBERG,Germany,DE,51,9,https://binlists.com/424201
424381,VISA,,,,,Germany,DE,51,9,https://binlists.com/424381
424910,VISA,,CREDIT,PLATINUM,NORDDEUTSCHE LANDESBANK GIROZENTRALE NORD LB,Germany,DE,51,9,https://binlists.com/424910
