bin,brand,sub_brand,type,sub_type,bank,country,country_code,latitude,longitude,url
630487,LASER,,DEBIT,,EBS,Ireland,IE,53,-8,https://binlists.com/630487
630488,LASER,,DEBIT,,ACC BANK,Ireland,IE,53,-8,https://binlists.com/630488
630489,LASER,,DEBIT,,IRISH PERMANENT,Ireland,IE,53,-8,https://binlists.com/630489
630490,MAESTRO,,DEBIT,,BANK OF IRELAND,Ireland,IE,53,-8,https://binlists.com/630490
630491,LASER,,DEBIT,STANDARD,,Ireland,IE,53,-8,https://binlists.com/630491
630492,LASER,,DEBIT,STANDARD,,Ireland,IE,53,-8,https://binlists.com/630492
630493,LASER,,DEBIT,,ALLIED IRISH BANK,Ireland,IE,53,-8,https://binlists.com/630493
630494,LASER,,DEBIT,,AIB BANK,Ireland,IE,53,-8,https://binlists.com/630494
630495,LASER,,DEBIT,,NATIONAL IRISH BANK,Ireland,IE,53,-8,https://binlists.com/630495
630496,LASER,,DEBIT,STANDARD,,Ireland,IE,53,-8,https://binlists.com/630496
630497,LASER,,DEBIT,STANDARD,,Ireland,IE,53,-8,https://binlists.com/630497
630498,LASER,,DEBIT,,"ULSTER BANK, LTD.",Ireland,IE,53,-8,https://binlists.com/630498
630499,MAESTRO,,DEBIT,,TSB,Ireland,IE,53,-8,https://binlists.com/630499
670302,MAESTRO,,DEBIT,,,Ireland,IE,53,-8,https://binlists.com/670302
670695,MAESTRO,,DEBIT,,AIB BANK,Ireland,IE,53,-8,https://binlists.com/670695
677103,LASER,,DEBIT,,,Ireland,IE,53,-8,https://binlists.com/677103
677104,LASER,,DEBIT,,,Ireland,IE,53,-8,https://binlists.com/677104
677117,LASER,,DEBIT,,ULSTER BANK,Ireland,IE,53,-8,https://binlists.com/677117
677118,LASER,,DEBIT,,,Ireland,IE,53,-8,https://binlists.com/677118
677119,LASER,,DEBIT,,,Ireland,IE,53,-8,https://binlists.com/677119
677120,LASER,,DEBIT,,ULSTER BANK,Ireland,IE,53,-8,https://binlists.com/677120
